FIPS,2024 Urban Influence Code,"Percent of adults who are not high school graduates, 2019-23","Percent of adults who are high school graduates (or equivalent), 2019-23","Percent of adults completing some college or associate degree, 2019-23","Percent of adults with a bachelor's degree or higher, 2019-23",Economic_typology_2015,NATURAL_CHG_2023,DOMESTIC_MIG_2023,R_BIRTH_2023,R_NATURAL_CHG_2023,R_INTERNATIONAL_MIG_2023,R_DOMESTIC_MIG_2023,MEDHHINC_2023,PCTPOVALL_2023,Employed_2023,Unemployment_rate_2023,State_AK,State_AL,State_AR,State_AZ,State_CA,State_CO,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY
19095,0.3522713743325005,-1.0936818533849657,0.11005153824375809,0.9382886727153884,0.021005743067475206,0.6547606638822009,-0.14146520702378654,-0.023870133663648298,0.23846387697199864,0.13849584938462675,-0.6621952012622567,-0.7268061015732176,0.603144524034,-1.2435435690203889,-0.24862498025934773,-0.6460380341997853,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19097,0.3522713743325005,-0.9273371425413691,1.0168230427836968,0.5660574941417083,-0.5587859264001028,-0.9954891209453636,-0.14451755054424023,0.0025893910501514532,0.03649825699463246,0.13849584938462675,-0.2869981734745694,-0.23508386609174,0.5722726309794403,-0.9374691908241574,-0.2450531750165776,-0.07260735153597603,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19099,-0.42690514008091196,-0.8428221646542778,0.7938258984318769,0.5065141689409957,-0.4056053245403041,-0.9954891209453636,-0.15367458110560137,-0.009998149833112506,-0.24625361097368062,0.2241786148705825,-0.05250003110726497,-0.3619799268611536,0.41967207513411203,-0.8834560652601164,-0.19745130277267675,-0.48220069629583995,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19101,1.131447888745913,-1.2105629385851238,-1.3364335448046833,-0.14078246663879684,1.7318083035236684,-0.9954891209453636,-0.1567269246260551,-0.0806425119330633,-0.569398602937466,-0.16139382981621836,3.2304739620349987,-1.8768016522960278,-0.44449832219666596,-0.0732591817995037,-0.24724468941976877,-0.7279567031517582,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19103,-0.42690514008091196,-1.3677259912486865,-2.3563470181135027,-0.9534004879876479,3.0051852807186163,1.204843925491389,0.49800076051126607,-0.24068410316313363,-0.0038948670008413498,1.5736821712743858,1.5420873369904065,-0.7585301167655708,0.55741287891978,0.17880207083268665,0.20533330437516187,-0.9737127100076763,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19105,-0.42690514008091196,-1.0304164755530614,0.7189457551805677,0.652174455697368,-0.32349309217563454,-0.9954891209453636,-0.1490960658249208,-0.004346600865116443,-0.6097917269329391,0.0956544666416489,-0.6152955727887958,-0.34611791926497687,0.5287851116864751,-0.7574254389440213,-0.24660297525750838,-0.07260735153597603,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19107,0.3522713743325005,-1.0141890234915871,1.366392519520047,0.6179996891714944,-0.8020817629400258,-0.4454058593361754,-0.14451755054424023,0.012864934628326113,0.11728450498557864,-0.16139382981621836,-0.2869981734745694,0.1376733124184123,0.01099856746884096,-0.6133904374399122,-0.2761036649999132,-0.2364446894399214,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19109,1.131447888745913,-1.0825354020421538,-0.0921334592147456,1.6186045923409136,-0.18492273854199523,-0.4454058593361754,-0.14528063642435365,-0.013080812906564904,0.27885700096747174,0.00997170115569311,-0.3338978019480303,-0.5523240180152739,0.07231778923339854,-0.7754298141320348,-0.2582506926932537,-0.8917940410557039,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19111,0.7418596315392068,-0.9877128685603971,0.48992715811016846,0.8854438000035224,-0.2948134197959408,0.6547606638822009,-0.2345616843976247,-0.030035459810553094,-0.1654673629827337,-0.5041248917600414,-0.7090948297357176,-0.5681860256114506,-0.3288348643282077,-0.01924605623546305,-0.222157298019702,0.4189046621758611,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19113,-0.42690514008091196,-1.191621763351716,-1.0146283680702028,0.663801289509724,1.062782661704197,-0.9954891209453636,0.303413861082342,-0.26277652185620914,0.27885700096747174,0.9739028128726953,0.3695966251538832,-0.6474960635923341,0.4612187288519379,-0.8294429396960757,0.3912366864005602,-0.07260735153597603,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19115,0.3522713743325005,0.20965483788461567,0.7308380475159791,0.1587266348423991,-0.7455111244567333,0.6547606638822009,-0.12772966118174484,-0.03902656044145592,-0.0038948670008413498,0.30986138035653826,1.6827862224107886,-1.4088724282088152,0.6456616105393955,-0.8474473148840893,-0.2720172776458965,-0.3183633583918942,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19117,0.3522713743325005,-0.6913104691755452,1.7627549116746424,-0.02720296199483705,-0.9406124457207341,-0.9954891209453636,-0.12925583294197168,0.012094268859963014,1.0059332328859896,0.24559930624207146,-0.3807974304214913,0.1614663238126773,-0.35994936557965973,-0.14527668255155823,-0.2804927477134866,-0.9737127100076763,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19119,0.3522713743325005,-1.2128492428579365,0.9206913001063806,0.5448473976428928,-0.32150503501636407,-0.4454058593361754,-0.0750767354539183,0.015433820522869778,0.8847538608995702,1.5522614799028969,0.2757973682069613,0.11388030102414734,0.5649943850726679,-1.2075348186443615,-0.2641653600189933,-1.3013873858155678,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19121,-0.42690514008091196,-1.194390702028346,-0.017941073594950563,0.9922891725014217,0.14372161238352515,-0.9954891209453636,-0.10331091301811514,-0.025411465200374496,0.27885700096747174,0.7811165905292949,-0.5683959443153348,-0.734737105371306,1.1544716514720104,-1.3515698201484707,-0.25478785777992397,-0.07260735153597603,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19123,0.7418596315392068,-0.9633058705551589,0.6400086983220091,0.26900244578856364,-0.10188157622062045,-0.9954891209453636,-0.14833297994480737,-0.021815024948013368,-0.04428799099631444,0.11707515801313781,-0.24009854500110853,-0.5840480332076272,0.35525959885917613,-0.5053641863118306,-0.23499763517210104,-0.8098753721037311,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19125,-0.03731688287420572,-1.0639297483590635,-0.14930585783337005,-0.3920260360803765,0.8889034261136796,0.6547606638822009,-0.1353605199828791,0.039581347931580226,-0.04428799099631444,0.35270276309951615,-0.5683959443153348,0.08215628583179385,0.8633418152011137,-1.1715260682683346,-0.1921480800732418,-1.137550047911622,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19127,-0.03731688287420572,0.3147828540141788,0.09325586932455635,0.028512820662553087,-0.25467486172073267,0.6547606638822009,-0.16664704106752964,-0.009227484064749407,0.521215744940311,0.13849584938462675,2.714578048826929,-0.3540489230630652,-0.08913796579850283,-0.4513510607477899,-0.2081303950578403,2.2211153791192624,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19129,-0.42690514008091196,-1.2545047681168717,-0.8448635191558196,1.0118965835203977,0.7886557452915297,1.204843925491389,-0.15062223758514767,0.031104024479586132,-0.9329367188967254,-0.07571106433026263,-0.19319891652764765,0.383534430159151,1.0180651927692508,-1.0815041923282664,-0.2646981038518133,-0.7279567031517582,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19131,1.5210361459526192,-0.7611541749807441,0.02446544067562297,1.0085319647411084,-0.13016770721496176,0.6547606638822009,-0.13688669174310597,-0.009998149833112506,0.5616088689357841,0.07423377527015994,0.6978940244681093,-0.5602550218133622,0.532181626442969,-0.9554735660121709,-0.27241078161332033,-1.0556313789596492,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19133,0.3522713743325005,-0.883885012072742,0.7287462430973641,0.8661575097242526,-0.5206335410893302,-0.4454058593361754,-0.16664704106752964,0.00952538296541935,0.03649825699463246,-0.9968007933042873,-0.2869981734745694,0.08215628583179385,-0.3433307040925294,-0.34332480961970796,-0.28107392280383564,-0.6460380341997853,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19135,1.5210361459526192,-1.064953507386019,0.9752152417562436,0.4604826217354042,-0.3986179226031764,0.6547606638822009,-0.1437544646641268,-0.0002363834338465786,0.11728450498557864,-0.33275936078812995,-0.6152955727887958,-0.2668078812840934,0.029376138383441306,-0.7754298141320348,-0.2823876206643121,-0.6460380341997853,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19137,0.3522713743325005,-0.7075956867203784,0.22152732956182658,1.4242014683747517,-0.5226005203495169,-0.9954891209453636,-0.16741012694764307,-0.004089712275662076,-0.44821923095104604,-0.7825938795893977,-0.521496315841874,-0.3937039420535069,-0.3025118749653808,-0.27130730886765375,-0.2774960636538744,-0.8098753721037311,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19139,-0.03731688287420572,-0.31573151688402584,0.17292414757978633,0.32833194339973043,-0.12996996337906824,0.6547606638822009,-0.12315114590106425,-0.07293585424943229,0.11728450498557864,0.45980621995696086,0.5571951390477268,-0.8140471433521894,0.05060435561152751,-0.5053641863118306,-0.18598520255266554,-0.3183633583918942,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19141,1.131447888745913,-0.28022417779937137,0.2327691590102244,0.25251567040406686,-0.1549285287076997,-0.4454058593361754,-0.12086188826072397,-0.03054923698946183,1.0059332328859896,0.4812269113284498,0.7916932814150313,-0.9488742079196913,0.26925499306081546,-0.9734779412001848,-0.25826885441482705,-0.9737127100076763,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19143,1.5210361459526192,0.5802877441185257,0.31424222238996763,0.589012083767035,-0.8543501348451373,-0.4454058593361754,-0.1407021211436731,-0.021301247769104633,-0.2866467349691537,-0.3970214349025967,0.32269699668042223,-1.3454243978241085,0.43028618374815514,-0.7214166885679941,-0.28528138830167504,-1.3833060547675404,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19145,0.3522713743325005,-0.808533312400757,1.045126692528359,0.3151453076298957,-0.514258497605053,-0.9954891209453636,-0.18267184454991164,-0.023356356484739566,-0.6905779749238861,-0.654069731360464,-0.47459668736841304,-0.7505991129674826,-0.2898962487269753,-0.12727230736354467,-0.26819726220828977,-0.8098753721037311,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19147,1.5210361459526192,-0.9421141890002275,-0.2057468218596847,1.9468252944551478,-0.3449731214305308,-0.4454058593361754,-0.13841286350333282,0.009782271554873715,0.8443607369040972,-0.05429037295877367,-0.6152955727887958,0.08215628583179385,-0.03170047518422387,-0.6854079381919667,-0.28049880162067775,-0.8917940410557039,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19149,-0.03731688287420572,-0.992681787911098,0.3241312772872526,0.5917114934402108,-0.015238644822611048,0.6547606638822009,-0.09033845305618686,-0.023613245074193934,0.4808226209448379,0.8025372819007839,0.22889773973350047,-0.5681860256114506,0.5634780838420903,-1.045495441952239,-0.21898505065154683,-1.219468716863595,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19151,1.5210361459526192,-0.48544289135773483,0.2874529062053945,1.1109415062241543,-0.5298415370469612,-0.4454058593361754,-0.14222829290389996,-0.02592524237928323,0.11728450498557864,-0.33275936078812995,1.1668903092027185,-1.400941424410727,0.1928334110397051,-0.6133904374399122,-0.28330781455736476,-1.0556313789596492,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19153,-0.42690514008091196,-0.6826334280717113,-1.2498136881599136,-0.42014166810565023,1.5265976981813199,-0.9954891209453636,1.7219905122132044,0.015433820522869778,0.9251469848950433,1.48799940578843,0.8385929098884922,-0.28266988888027006,0.8512114053564931,-0.541372936687858,1.3408949457524608,-0.5641193652478125,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19155,-0.42690514008091196,-0.41796837374506024,0.011276436737725793,0.5129303986200079,-0.04869204023780863,-0.9954891209453636,-0.22387848207603672,0.010039160144328083,-0.20586048697820752,0.15991654075611572,0.41649625362734416,-0.2509458736879167,0.3210518430973458,-0.5233685614998441,-0.02522975099924533,-0.5641193652478125,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19157,0.3522713743325005,-1.0747721905256291,0.6814291281985217,-0.6567428957781996,0.4062307607411252,-0.9954891209453636,-0.15596383874594166,-0.010511927012021239,-0.1654673629827337,-0.05429037295877367,-0.14629928805418674,-0.45715197243821376,0.48275020632613963,-0.7574254389440213,-0.24645768148492112,-0.5641193652478125,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19159,1.5210361459526192,-0.8565196045194692,0.14488967509848255,0.4535910806889301,0.1178273308358685,-0.4454058593361754,-0.1513853234652611,-0.00306215791784461,-0.6097917269329391,-1.2752697811336433,-0.521496315841874,-0.441289964842037,-0.2433154749236318,-0.0732591817995037,-0.29303644341352003,-1.137550047911622,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19161,1.5210361459526192,-0.6249754889487743,-0.09551576815154633,1.3314578410768287,-0.2803951324505161,-0.4454058593361754,-0.15062223758514767,0.007470274249784417,0.3596432489584179,-0.3541800521596188,-0.521496315841874,-0.028877767341443022,0.41973272718333515,-0.8114385645080622,-0.27559513679585773,-0.9737127100076763,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19163,-0.42690514008091196,-0.9864466409355258,-1.0567390945559945,0.24629091348465285,1.2000112862564392,-0.9954891209453636,0.016493570159693046,0.008240940018147517,0.07689138099010555,0.6740131336718502,0.18199811126003954,-0.27473888508218175,0.7051006187780369,-0.6313948126279261,0.2051880106025746,-0.07260735153597603,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19165,0.3522713743325005,-1.195120522878074,0.3680879689730705,0.8446601123468209,-0.07014686711321964,-0.9954891209453636,-0.15214840934537452,0.019030260775230907,-0.44821923095104604,-0.2470765953021741,1.7296858508842494,0.22491435419738406,0.19532014505785236,-1.0274910667642254,-0.26886924590650585,-0.9737127100076763,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19167,0.3522713743325005,-0.3406293671751569,-0.815944811113409,0.3337900416844509,0.6252509597488569,0.6547606638822009,0.06151563708638529,-0.0636878650290751,1.3290782248497757,1.89499254184672,0.9323921668354139,-0.8299091509483661,1.243994076125311,-1.3695741953364842,-0.1689373999024271,-1.3833060547675404,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19169,-0.42690514008091196,-1.5229157014996422,-2.3529353821258128,-0.5627011814395279,2.8840299828614446,1.204843925491389,0.04167540420343616,-0.09836782460541457,-0.8925435949012522,0.9310614301297176,1.635886593937328,-0.599910040803804,0.3678145730483586,0.07077581970460503,0.046406132793464665,-1.219468716863595,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19171,0.3522713743325005,-0.49770931037068517,0.8402755499260153,0.17719757566145397,-0.456154345308841,-0.4454058593361754,-0.1300189188220851,-0.034916343010186056,0.521215744940311,0.3312820717280272,0.22889773973350047,-0.9171501927273378,0.04933066257784234,-0.39733793518374894,-0.2532198958174198,0.2550673242719154,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19173,1.5210361459526192,-0.6018198050848923,0.9738846799746156,0.8351649384045674,-0.8412364767203852,-0.4454058593361754,-0.13078200470219853,0.010039160144328083,0.8039676129086233,0.05281308389867102,0.8854925383619532,0.2725003769859143,-0.3856658344502556,-0.27130730886765375,-0.28832044971162524,-1.137550047911622,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19175,0.3522713743325005,-0.7826123006370856,0.02044920763681216,0.7724152119297878,0.006650242062866949,0.6547606638822009,-0.17275172810843706,0.0025893910501514532,-0.8117573469103053,-0.7183318054749308,1.7296858508842494,-0.20335985089938663,-0.3886984369114108,-0.14527668255155823,-0.2719567385739851,-0.48220069629583995,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19177,1.5210361459526192,-0.0924438591376373,0.37772205908241696,0.4340674561805329,-0.45928790100672046,0.6547606638822009,-0.11704645886015684,0.001048059513425254,1.2482919768588294,0.6740131336718502,-0.5683959443153348,-0.21129085469747497,-0.4736113058237556,0.05277144451659148,-0.28545089770302684,-0.4002820273438671,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19179,0.7418596315392068,0.1940345873852865,0.5537626269171108,-0.13136806360228007,-0.45358388574676967,0.6547606638822009,-0.13612360586299252,-0.00974126124365814,0.8847538608995702,0.35270276309951615,1.2606895661496405,-0.3699109306592419,-0.23245875811269628,-0.12727230736354467,-0.20928063742415612,-0.07260735153597603,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19181,-0.42690514008091196,-1.4537494665313808,-0.6327137394804416,0.7897795576969264,0.8512934539976015,-0.9954891209453636,-0.043790214369267756,0.19962293916165055,0.23846387697199864,0.8667993560152507,-0.42769705889495213,0.8356016466501867,1.6509693264123353,-1.567622322404634,-0.1315847925331192,-0.8098753721037311,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19183,-0.42690514008091196,-0.820522043507942,0.26082031925330335,0.31082148550567557,0.08503012427643236,-0.9954891209453636,-0.11094177181924941,-0.007686152528023207,0.642395116926731,0.6097510595573834,-0.005600402633804026,-0.3857729382554186,0.5859799941038617,-0.9014604404481302,-0.23740103632698195,-0.8098753721037311,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19185,1.5210361459526192,0.05647951323682865,0.7343109607206898,0.39283546854883816,-0.7867392659134446,0.6547606638822009,-0.11933571650049712,0.015433820522869778,1.1271126048724096,0.5883303681858945,-0.6152955727887958,0.4787064757362112,-0.3378720196624501,0.034767069328577926,-0.2892164279759133,-0.5641193652478125,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19187,0.7418596315392068,-0.6514290823543061,-0.16333917461980074,1.5859011653030755,-0.3467759424538906,-0.9954891209453636,-0.1735148139885505,-0.05469676439817228,0.19807075297652482,0.07423377527015994,0.7447936529415703,-0.7426681091693942,-0.11631008385045319,-0.09126355698751758,-0.197596596545264,-0.4002820273438671,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19189,1.5210361459526192,-1.0852559179904842,-0.41572603128853647,1.5296782553455157,0.10624383443906217,-0.9954891209453636,-0.14451755054424023,-0.011539481369838704,-0.6501848509284129,-0.11855244707324054,-0.3807974304214913,-0.6078410446018923,-0.023573100588328007,-0.5593773118758715,-0.2782770176815309,0.17314865531994253,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19191,1.131447888745913,-1.2146233589746471,-0.2696469966433837,0.2332800236145941,0.737066556690956,-0.9954891209453636,-0.1460437223044671,-0.0177048075167435,-0.6905779749238861,0.11707515801313781,-0.42769705889495213,-0.5523240180152739,0.9375192714009692,-1.189530443456348,-0.23897505219667725,-0.3183633583918942,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19193,-0.42690514008091196,0.30122330882986736,-0.16684697907157459,0.05005700077740148,-0.06265851557115568,-0.9954891209453636,0.18971406494544119,-0.09708338165814275,1.1271126048724096,1.2952131834450293,0.9323921668354139,-0.5681860256114506,0.030892439614018892,-0.28931168405566726,0.022136018864201218,-0.5641193652478125,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19195,0.7418596315392068,-0.9978178985603166,0.15086236666169803,1.5740356972544647,-0.390498409849494,-0.4454058593361754,-0.13307126234253883,-0.0017777149705727776,0.03649825699463246,0.05281308389867102,-0.42769705889495213,-0.33025591166880014,0.604964085510693,-0.9554735660121709,-0.2832835989286002,-0.48220069629583995,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19197,1.5210361459526192,-0.7211800032155486,0.17911127498059584,0.5907318201892697,-0.051891564114456605,-0.4454058593361754,-0.13154509058231195,-0.029007905452735627,1.0463263568814634,0.26701999761356043,2.433180277986163,-0.9805982231120446,0.5285425034895828,-0.6313948126279261,-0.26808829187884936,-0.8098753721037311,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
